price,date,30_day_MA,60_day_MA,RSI
0.4379808132834763,2024-11-01 00:00:00,0.3067236365079926,0.22022463058243505,0.14695315300916378
0.36530797900854844,2024-11-02 00:00:00,0.34243382958341684,0.24377316028403972,-0.17421775557716282
0.3452685579268905,2024-11-03 00:00:00,0.3770102085435836,0.27048158621336676,-0.19880514214296463
0.2976899184517687,2024-11-04 00:00:00,0.4040398281517016,0.2949731948463244,-0.3856484366004627
0.20071837610193904,2024-11-05 00:00:00,0.427038982030074,0.3213787977800436,-0.28521096177201394
0.3487497097323825,2024-11-06 00:00:00,0.45335511287393737,0.3562787820431444,-0.029365181063504484
0.952101237220594,2024-11-07 00:00:00,0.5071420765951137,0.40489657740756574,0.7462501211204506
0.9872683149617814,2024-11-08 00:00:00,0.5628190188049207,0.4528913898329566,0.6556942672115232
1.0412904395217335,2024-11-09 00:00:00,0.6271724706045265,0.49705036527281876,1.0107797094533142
1.0489894404918285,2024-11-10 00:00:00,0.6934710019519834,0.5400888006007013,0.9861390715723177
1.4172603458430613,2024-11-11 00:00:00,0.766382548353566,0.5923637056204635,1.1668637724759885
2.2015793913813058,2024-11-12 00:00:00,0.8689650692759429,0.6614986706052286,1.4311903639091355
2.165791771618128,2024-11-13 00:00:00,0.9715694409306733,0.7240972854286287,1.2603894929151296
2.3792291660285247,2024-11-14 00:00:00,1.0701520991098552,0.7931288369195783,1.417646115116766
2.083518602809646,2024-11-15 00:00:00,1.1526278597509587,0.856970046354363,1.2614957811904666
2.4233733132638027,2024-11-16 00:00:00,1.2466211708342625,0.9311012732302896,1.4900316323914604
2.390590236596188,2024-11-17 00:00:00,1.3405254064551526,0.9996903999853782,1.470950437522865
2.317158285181528,2024-11-18 00:00:00,1.426755020849424,1.064003407862042,1.4327237422240748
2.3836951301303446,2024-11-19 00:00:00,1.5160903934225907,1.1264302024142203,1.5969465406016794
2.5485154079958448,2024-11-20 00:00:00,1.6100368792765851,1.192378982327795,1.6012260069212247
2.737174443775025,2024-11-21 00:00:00,1.71823676884945,1.2621551312597268,1.479712674364242
3.1491797120836207,2024-11-22 00:00:00,1.8439275869551852,1.3412447675024857,1.591510105558697
3.189340335322035,2024-11-23 00:00:00,1.973997106243862,1.4218605338247439,1.5878914785776164
3.06953980781735,2024-11-24 00:00:00,2.092859783957377,1.4973696136730874,1.4069800894432323
3.101838271941967,2024-11-25 00:00:00,2.2196486475899793,1.5763177595884912,1.2901140356467415
2.620801754278455,2024-11-26 00:00:00,2.324477633788686,1.6394371087667565,0.10219480598144295
2.5178152118045722,2024-11-27 00:00:00,2.421265865760242,1.6986319179467404,0.01835352809986287
2.9065188512258406,2024-11-28 00:00:00,2.526697286010052,1.7666722545754325,0.1695365530208582
2.875841407019503,2024-11-29 00:00:00,2.618996537885242,1.83460125372208,0.5194213996958131
3.0478249226969925,2024-11-30 00:00:00,2.72029212559727,1.912068299358269,0.38391025646380567
2.9575827227562836,2024-12-01 00:00:00,2.8261764357698427,1.9927746562345934,0.2992994668478952
3.0342382542653037,2024-12-02 00:00:00,2.938336154347521,2.0757809633340902,0.4720803598800797
2.8923078352821077,2024-12-03 00:00:00,3.045373498561008,2.155275378822963,0.21267861500547935
2.911361667282191,2024-12-04 00:00:00,3.1552110205528647,2.232105315761928,0.07504200587471001
3.1849222741259537,2024-12-05 00:00:00,3.28061986786664,2.315413677721845,0.15725754830563363
3.1699508240720387,2024-12-05 00:39:52,3.399178650000776,2.396738751790165,-0.3290292965010685
